gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
3072580326																										MCZ:Ent:734043									en				2021-03-30 13:06:44.0			http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:734043					President and Fellows of Harvard College							PhysicalObject		b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Ent		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			"{""life stage"":""adult"", ""verbatim label transcription"":""Reading, MASS 23-VII-33 Richard Dow""}"	MCZ:Ent:734043	734043		Richard Dow	1									whole animal (pinned)	not applicable						life stage: adult; verbatim label transcription: Reading, MASS 23-VII-33 Richard Dow												1933-07-23		0		1933	07	23	23-VII-33									http://vocab.getty.edu/tgn/1002665	North America: United States: Massachusetts: Middlesex	North America				United States	US	Massachusetts	Middlesex		Reading	Reading, MASS											42.532734	-71.104944	WGS84	3788						decimal degrees					Jeremy Kisala		GEOLocate	GEOLocate	verified by MCZ collection																							[no agent data]													Dufourea novaeangliae (Robertson, 1897)							Animalia Arthropoda Hexapoda Insecta Pterygota Hymenoptera Apocrita Aculeata Apoidea Halictidae Rophitinae Dufourea novaeangliae	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson, 1897)		ICZN					
3072578341																										MCZ:Ent:734045									en				2021-05-13 12:54:04.0			http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:734045					President and Fellows of Harvard College							PhysicalObject		b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Ent		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			"{""life stage"":""adult"", ""verbatim label transcription"":""WOLLASTON MASS. F. H. SPRAGUE JUNE 1 1895""}"	MCZ:Ent:734045	734045		Frank Headley Sprague	1									whole animal (pinned)	not applicable						life stage: adult; verbatim label transcription: WOLLASTON MASS. F. H. SPRAGUE JUNE 1 1895												1895-06-01		0		1895	06	01	JUNE 1 1895									http://vocab.getty.edu/tgn/1002724	North America: United States: Massachusetts: Norfolk	North America				United States	US	Massachusetts	Norfolk		Quincy, Wollaston	WOLLASTON MASS.											42.263988	-71.021716	WGS84	1313						decimal degrees					Taylor Tai		GEOLocate	GEOLocate	verified by MCZ collection																							[no agent data]													Dufourea novaeangliae (Robertson, 1897)							Animalia Arthropoda Hexapoda Insecta Pterygota Hymenoptera Apocrita Aculeata Apoidea Halictidae Rophitinae Dufourea novaeangliae	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson, 1897)		ICZN					
3072577332																										MCZ:Ent:734042									en				2021-05-13 12:54:11.0			http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:734042					President and Fellows of Harvard College							PhysicalObject		b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Ent		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			"{""life stage"":""adult"", ""verbatim label transcription"":""Pontederia cordata; Stony Brook Res Mass; J. Bequaert collector; Halictoides novae-angliae Robt.""}"	MCZ:Ent:734042	734042		Joseph C. Bequaert	1									whole animal (pinned)	not applicable				Pontederia cordata		life stage: adult; verbatim label transcription: Pontederia cordata; Stony Brook Res Mass; J. Bequaert collector; Halictoides novae-angliae Robt.																			[no verbatim date data]	Pontederia cordata								http://vocab.getty.edu/tgn/1002923	North America: United States: Massachusetts: Suffolk	North America				United States	US	Massachusetts	Suffolk		Stony Brook Reservation	Stony Brook Res Mass											42.263251	-71.141226	WGS84	1788						decimal degrees					Ashley Watts		GEOLocate	GEOLocate	verified by MCZ collection																							[no agent data]													Dufourea novaeangliae (Robertson, 1897)							Animalia Arthropoda Hexapoda Insecta Pterygota Hymenoptera Apocrita Aculeata Apoidea Halictidae Rophitinae Dufourea novaeangliae	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson, 1897)		ICZN				http://viaf.org/viaf/59865385	
3072576328																										MCZ:Ent:734040									en				2021-03-30 13:07:50.0			http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:734040					President and Fellows of Harvard College							PhysicalObject		b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Ent		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			"{""life stage"":""adult"", ""verbatim label transcription"":""Pontederia cordata; Forest Hills, Mass.; Halictoides novaeangliae Robertson""}"	MCZ:Ent:734040	734040		[no agent data]	1									whole animal (pinned)	not applicable				Pontederia cordata		life stage: adult; verbatim label transcription: Pontederia cordata; Forest Hills, Mass.; Halictoides novaeangliae Robertson																			[no verbatim date data]	Pontederia cordata								http://vocab.getty.edu/tgn/1002923	North America: United States: Massachusetts: Suffolk	North America				United States	US	Massachusetts	Suffolk		Boston, Forest Hills	Forest Hills, Mass.											42.296638	-71.111824	WGS84	1440						decimal degrees					Jeremy Kisala		GEOLocate	GEOLocate	verified by MCZ collection																							[no agent data]													Dufourea novaeangliae (Robertson, 1897)							Animalia Arthropoda Hexapoda Insecta Pterygota Hymenoptera Apocrita Aculeata Apoidea Halictidae Rophitinae Dufourea novaeangliae	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson, 1897)		ICZN					
3072575328																										MCZ:Ent:734039									en				2021-03-30 13:06:44.0			http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:734039					President and Fellows of Harvard College							PhysicalObject		b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Ent		Museum of Comparative Zoology, Harvard University	PreservedSpecimen			"{""life stage"":""adult"", ""verbatim label transcription"":""Pontederia cordata; Forest Hills, Mass.""}"	MCZ:Ent:734039	734039		[no agent data]	1									whole animal (pinned)	not applicable				Pontederia cordata		life stage: adult; verbatim label transcription: Pontederia cordata; Forest Hills, Mass.																			[no verbatim date data]	Pontederia cordata								http://vocab.getty.edu/tgn/1002923	North America: United States: Massachusetts: Suffolk	North America				United States	US	Massachusetts	Suffolk		Boston, Forest Hills	Forest Hills, Mass.											42.296638	-71.111824	WGS84	1440						decimal degrees					Jeremy Kisala		GEOLocate	GEOLocate	verified by MCZ collection																							[no agent data]													Dufourea novaeangliae (Robertson, 1897)							Animalia Arthropoda Hexapoda Insecta Pterygota Hymenoptera Apocrita Aculeata Apoidea Halictidae Rophitinae Dufourea novaeangliae	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				(Robertson, 1897)		ICZN					
3058754044																										70798469										http://creativecommons.org/licenses/by-nc/4.0/			2021-03-08T05:27:56Z			https://www.inaturalist.org/observations/70798469				© Max McCarthy some rights reserved	Max McCarthy												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/70798469	70798469		Max McCarthy								wild																					2019-07-06T15:05:00-04:00	19:05:00Z						2019/07/06 3:05 PM EDT																US	Massachusetts				West Concord, Concord, MA 01742, USA											42.4622470889	-71.3990715168		18																																			158357433			Max McCarthy	2021-03-08T05:09:51Z				199116								Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea				species									
3028140078																										http://n2t.net/ark:/65665/3f6dad7d6-29d3-499a-bf81-2f56ddf4ad68																												PhysicalObject		http://grbio.org/cool/142r-0w94			USNM	Entomology			MaterialSample				http://n2t.net/ark:/65665/3f6dad7d6-29d3-499a-bf81-2f56ddf4ad68	USNMENT1137034.14933196		C. Kingwell	1			Female	Adult					Vial	in collection														AB9TS74											21-Jul-2017										United States, New York, Cayuga					United States		New York	Cayuga		Fair Haven Beach State Park		80.0	80.0									43.3408	-76.6932						43.340795	-76.693196																																	Kingwell, Callum													Dufourea novaeangliae							Animalia, Arthropoda, Insecta, Hymenoptera, Halictidae	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				Robertson							
3028118352																										http://n2t.net/ark:/65665/3ad90d465-924b-4c62-9c57-d3ed1ac896de																												PhysicalObject		http://grbio.org/cool/142r-0w94			USNM	Entomology			MaterialSample				http://n2t.net/ark:/65665/3ad90d465-924b-4c62-9c57-d3ed1ac896de	USNMENT1137040.14933200		C. Kingwell	1			Male	Adult					Vial	in collection														AB9TS80											21-Jul-2017										United States, New York, Cayuga					United States		New York	Cayuga		Fair Haven Beach State Park		80.0	80.0									43.3408	-76.6932						43.340795	-76.693196																																	Kingwell, Callum													Dufourea novaeangliae							Animalia, Arthropoda, Insecta, Hymenoptera, Halictidae	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				Robertson							
3028098846																										http://n2t.net/ark:/65665/380b3c94c-bd86-4957-a679-7698053269b5																												PhysicalObject		http://grbio.org/cool/142r-0w94			USNM	Entomology			MaterialSample				http://n2t.net/ark:/65665/380b3c94c-bd86-4957-a679-7698053269b5	USNMENT1137037.14933199		C. Kingwell	1			Male	Adult					Vial	in collection														AB9TS77											21-Jul-2017										United States, New York, Cayuga					United States		New York	Cayuga		Fair Haven Beach State Park		80.0	80.0									43.3408	-76.6932						43.340795	-76.693196																																	Kingwell, Callum													Dufourea novaeangliae							Animalia, Arthropoda, Insecta, Hymenoptera, Halictidae	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				Robertson							
3028081142																										http://n2t.net/ark:/65665/352bc683d-5c31-4934-b76f-0eb7467e07ae																												PhysicalObject		http://grbio.org/cool/142r-0w94			USNM	Entomology			MaterialSample				http://n2t.net/ark:/65665/352bc683d-5c31-4934-b76f-0eb7467e07ae	USNMENT1137052.14933197		C. Kingwell	1			Male	Adult					Vial	in collection														AB9TS92											21-Jul-2017										United States, New York, Cayuga					United States		New York	Cayuga		Fair Haven Beach State Park		80.0	80.0									43.3408	-76.6932						43.340795	-76.693196																																	Kingwell, Callum													Dufourea novaeangliae							Animalia, Arthropoda, Insecta, Hymenoptera, Halictidae	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				Robertson							
3028077213																										http://n2t.net/ark:/65665/3515f7c8a-9640-4543-a1c7-71fb077546a3																												PhysicalObject		http://grbio.org/cool/142r-0w94			USNM	Entomology			MaterialSample				http://n2t.net/ark:/65665/3515f7c8a-9640-4543-a1c7-71fb077546a3	USNMENT1137070.14933198		C. Kingwell	1			Male	Adult					Vial	in collection														AB9TT10											21-Jul-2017										United States, New York, Cayuga					United States		New York	Cayuga		Fair Haven Beach State Park		80.0	80.0									43.3408	-76.6932						43.340795	-76.693196																																	Kingwell, Callum													Dufourea novaeangliae							Animalia, Arthropoda, Insecta, Hymenoptera, Halictidae	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				Robertson							
3028063977																										http://n2t.net/ark:/65665/32f8ed1c7-93b6-40c6-8044-153a1199c3f2																												PhysicalObject		http://grbio.org/cool/142r-0w94			USNM	Entomology			MaterialSample				http://n2t.net/ark:/65665/32f8ed1c7-93b6-40c6-8044-153a1199c3f2	USNMENT1137020.14933192		C. Kingwell	1			Female	Adult					Vial	in collection														AB9TS60											21-Jul-2017										United States, New York, Cayuga					United States		New York	Cayuga		Fair Haven Beach State Park		80.0	80.0									43.3408	-76.6932						43.340795	-76.693196																																	Kingwell, Callum													Dufourea novaeangliae							Animalia, Arthropoda, Insecta, Hymenoptera, Halictidae	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				Robertson							
3028004001																										http://n2t.net/ark:/65665/388adcf6c-1ae8-4141-b859-fc477b78832c																												PhysicalObject		http://grbio.org/cool/142r-0w94			USNM	Entomology			MaterialSample				http://n2t.net/ark:/65665/388adcf6c-1ae8-4141-b859-fc477b78832c	USNMENT1137059.14933194		C. Kingwell	1			Female	Adult					Vial	in collection														AB9TS99											21-Jul-2017										United States, New York, Cayuga					United States		New York	Cayuga		Fair Haven Beach State Park		80.0	80.0									43.3408	-76.6932						43.340795	-76.693196																																	Kingwell, Callum													Dufourea novaeangliae							Animalia, Arthropoda, Insecta, Hymenoptera, Halictidae	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				Robertson							
3028003651																										http://n2t.net/ark:/65665/37dea6740-ee63-49f0-bc7f-900a56da9b16																												PhysicalObject		http://grbio.org/cool/142r-0w94			USNM	Entomology			MaterialSample				http://n2t.net/ark:/65665/37dea6740-ee63-49f0-bc7f-900a56da9b16	USNMENT1137025.14933193		C. Kingwell	1			Female	Adult					Vial	in collection														AB9TS65											21-Jul-2017										United States, New York, Cayuga					United States		New York	Cayuga		Fair Haven Beach State Park		80.0	80.0									43.3408	-76.6932						43.340795	-76.693196																																	Kingwell, Callum													Dufourea novaeangliae							Animalia, Arthropoda, Insecta, Hymenoptera, Halictidae	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				Robertson							
3027994481																										http://n2t.net/ark:/65665/35cb067d7-2beb-4eec-91c5-493844b72e31																												PhysicalObject		http://grbio.org/cool/142r-0w94			USNM	Entomology			MaterialSample				http://n2t.net/ark:/65665/35cb067d7-2beb-4eec-91c5-493844b72e31	USNMENT1137068.14933195		C. Kingwell	1			Female	Adult					Vial	in collection														AB9TT08											21-Jul-2017										United States, New York, Cayuga					United States		New York	Cayuga		Fair Haven Beach State Park		80.0	80.0									43.3408	-76.6932						43.340795	-76.693196																																	Kingwell, Callum													Dufourea novaeangliae							Animalia, Arthropoda, Insecta, Hymenoptera, Halictidae	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				Robertson							
3027976310																										http://n2t.net/ark:/65665/31d00a259-5e9b-4e7c-8980-6ad6df6943a1																												PhysicalObject		http://grbio.org/cool/142r-0w94			USNM	Entomology			MaterialSample				http://n2t.net/ark:/65665/31d00a259-5e9b-4e7c-8980-6ad6df6943a1	USNMENT1137071.14933191		C. Kingwell	1			Female	Adult					Vial	in collection														AB9TT11											21-Jul-2017										United States, New York, Cayuga					United States		New York	Cayuga		Fair Haven Beach State Park		80.0	80.0									43.3408	-76.6932						43.340795	-76.693196																																	Kingwell, Callum													Dufourea novaeangliae							Animalia, Arthropoda, Insecta, Hymenoptera, Halictidae	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea		novaeangliae				Robertson							
2873970504																										57484689										http://creativecommons.org/licenses/by-nc/4.0/			2021-03-17T22:32:17Z			https://www.inaturalist.org/observations/57484689				© Erika Mitchell some rights reserved	Erika Mitchell												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/57484689	57484689		Erika Mitchell								wild																					2020-08-20T14:50:00-04:00	18:50:00Z						2020/08/20 2:50 PM EDT																US	Vermont				Caledonia, Vermont, United States											44.2462252867	-72.24833526																																					125934214			Spencer Hardy	2020-08-24T22:05:32Z			I suspect	199116								Dufourea novaeangliae								Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Dufourea				species									https://orcid.org/0000-0003-3004-2271
