id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,associatedOccurrences,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
27363936,"University of Guelph, Centre for Biodiversity Genomics",BIOUG,,PreservedSpecimen,09BBEHY-0518,BBHEC487-09,09BBEHY-0518,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"Julie K. Stahlhut",,,,,,,"BIObus 2009",,,,2009-08-03,2009,8,3,215,,,,"Riparian Zone",,,L#09KJ-107,,,,,,,,,Adult,,,,,,Canada,"Nova Scotia",,,"Kejimkujik NP|Grafton Lake","Kejimkujik NP",0,,44.38,-65.2,,,,,,,,,103,103,,,,,"Vouchered:Registered Collection",en,,"2018-10-17 05:44:00",09BBEHY-0518,135,urn:uuid:5437b451-095d-4d3a-9ce4-b24e5d0a4697,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=27363936
33845830,"University of Guelph, Centre for Biodiversity Genomics",BIOUG,,PreservedSpecimen,HG43-JKS43,HGPPH043-10,HG43-JKS43,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"Julie K. Stahlhut",,,,,,,"J. Cossey, J. Fernandez, R. Labbee, J. Smith, M. Zhang",,,,2009-08-03,2009,8,3,215,,,"Hot and sunny",,,,L#09KJ-107,,,,,,,,,adult,,,,,,Canada,"Nova Scotia",,,"Kejimkujik|Grafton Lake|Shore",Kejimkujik,0,,44.38,-65.2,,,,,,GPS,,,103,103,,,,,"Vouchered:Registered Collection",en,,"2018-10-17 05:44:00",HG43-JKS43,135,urn:uuid:ddcb61a1-691c-4adc-bfb3-dea9db08cc12,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=33845830
33845831,"University of Guelph, Centre for Biodiversity Genomics",BIOUG,,PreservedSpecimen,HG44-JKS44,HGPPH044-10,HG44-JKS44,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"Julie K. Stahlhut",,,,,,,"J. Cossey, J. Fernandez, R. Labbee, J. Smith, M. Zhang",,,,2009-08-03,2009,8,3,215,,,"Hot and sunny",,,,L#09KJ-107,,,,,,,,,adult,,,,,,Canada,"Nova Scotia",,,"Kejimkujik|Grafton Lake|Shore",Kejimkujik,0,,44.38,-65.2,,,,,,GPS,,,103,103,,,,,"Vouchered:Registered Collection",en,,"2018-10-17 05:44:00",HG44-JKS44,135,urn:uuid:e6096e41-49ab-4b21-a4c3-dc559dac01f5,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=33845831
33845832,"University of Guelph, Centre for Biodiversity Genomics",BIOUG,,PreservedSpecimen,HG54-JKS54,HGPPH054-10,HG54-JKS54,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"Julie K. Stahlhut",,,,,,,"J. Cossey, J. Fernandez, R. Labbee, J. Smith, M. Zhang",,,,2009-08-03,2009,8,3,215,,,"Hot and sunny",,,,L#09KJ-107,,,,,,,,,adult,,,,,,Canada,"Nova Scotia",,,"Kejimkujik|Grafton Lake|Shore",Kejimkujik,0,,44.38,-65.2,,,,,,GPS,,,103,103,,,,,"Vouchered:Registered Collection",en,,"2018-10-17 05:44:00",HG54-JKS54,135,urn:uuid:df05e3ed-0e03-444e-a18c-d8659cb4475e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=33845832
33845833,"University of Guelph, Centre for Biodiversity Genomics",BIOUG,,PreservedSpecimen,HG33-JKS33,HGPPH033-10,HG33-JKS33,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"Julie K. Stahlhut",,,,,,,"J. Cossey, J. Fernandez, R. Labbee, J. Smith, M. Zhang",,,,2009-08-03,2009,8,3,215,,,"Hot and sunny",,,,L#09KJ-107,,,,,,,,,adult,,,,,,Canada,"Nova Scotia",,,"Kejimkujik|Grafton Lake|Shore",Kejimkujik,0,,44.38,-65.2,,,,,,GPS,,,103,103,,,,,"Vouchered:Registered Collection",en,,"2018-10-17 05:44:00",HG33-JKS33,135,urn:uuid:f1857e67-4760-44b5-ba8c-6cfe925a2e6b,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=33845833
33845834,"University of Guelph, Centre for Biodiversity Genomics",BIOUG,,PreservedSpecimen,HG36-JKS36,HGPPH036-10,HG36-JKS36,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"Julie K. Stahlhut",,,,,,,"J. Cossey, J. Fernandez, R. Labbee, J. Smith, M. Zhang",,,,2009-08-03,2009,8,3,215,,,"Hot and sunny",,,,L#09KJ-107,,,,,,,,,adult,,,,,,Canada,"Nova Scotia",,,"Kejimkujik|Grafton Lake|Shore",Kejimkujik,0,,44.38,-65.2,,,,,,GPS,,,103,103,,,,,"Vouchered:Registered Collection",en,,"2018-10-17 05:44:00",HG36-JKS36,135,urn:uuid:1c504745-cc9f-4274-a329-c947224dbb9d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=33845834
40567551,"University of Guelph",DEBU,"University of Guelph",PreservedSpecimen,debu01124385,debu01124385,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae Robertson",,Robertson,,,,,"S.M. Paiero",2004-02-09,,,,,,"S.A. Marshall",,,,2003-07-16,2003,7,16,197,,2003-07-16/29,,"oak savanna",,,,,,,,,,,,,,,malaise,,,Canada,Ontario,"Kent Co.",,"Rondeau Prov. Pk., South Point Trail, nr. east parking lot",,0,,42.26167,-81.84694,,,,,,,,,,,,,,,,,,"2020-01-12 10:11:58",debu01124385,242,urn:uuid:be582146-a912-4a16-a21c-41310aa0bca4,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40567551
41513649,UNHC,UNHC,,PreservedSpecimen,52e3003d-11d7-4fc0-8eb3-235ccce5c89a,UNHC-00004913,"UCMS_ENT 00040923",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"J.S. Ascher",,,,,,,"D. S. Chandler",,,,1995-07-27,1995,7,27,208,,7/27/95,,"sweep, riparian vegetation",,,,,,,,,,,,adult,F,,"Sweep Netting",,,"United States","New Hampshire",Hillsborough,Brookline,"3 mi SE Brookline, Nissitissit River",,0,,42.72,-71.65,,,,,,,,,,,,,,,,,,"2019-02-27 12:53:26",1925,248,urn:uuid:f7e5f8c5-b7f5-4e55-bee2-29a929d53d40,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=41513649
41513650,UNHC,UNHC,,PreservedSpecimen,5dbff6a7-46ec-4862-91ab-52fc1adb5dab,UNHC-00004914,"UCMS_ENT 00040924",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"J.S. Ascher",,,,,,,"D. S. Chandler",,,,1995-07-27,1995,7,27,208,,7/27/95,,"sweep, riparian vegetation",,,,,,,,,,,,adult,M,,"Sweep Netting",,,"United States","New Hampshire",Hillsborough,Brookline,"3 mi SE Brookline, Nissitissit River",,0,,42.72,-71.65,,,,,,,,,,,,,,,,,,"2019-02-27 12:53:26",1926,248,urn:uuid:5701d3d3-e7e1-4d5e-824e-66d1897ce46f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=41513650
41513651,UNHC,UNHC,,PreservedSpecimen,2ffaca79-09bd-4377-bce7-8dd0d72ec912,UNHC-00004915,"UCMS_ENT 00040925",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"J.S. Ascher",,,,,,,"D. S. Chandler",,,,1995-07-27,1995,7,27,208,,7/27/95,,"sweep, riparian vegetation",,,,,,,,,,,,adult,M,,"Sweep Netting",,,"United States","New Hampshire",Hillsborough,Brookline,"3 mi SE Brookline, Nissitissit River",,0,,42.72,-71.65,,,,,,,,,,,,,,,,,,"2019-02-27 12:53:26",1927,248,urn:uuid:b66c931c-6562-46d8-a078-203465a97889,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=41513651
41513652,UNHC,UNHC,,PreservedSpecimen,3a68e558-a84c-4922-9ec3-e3e350147179,UNHC-00004916,"UCMS_ENT 00040926",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"J.S. Ascher",,,,,,,"D. S. Chandler",,,,1995-07-28,1995,7,28,209,,7/28/95,,"sweep, riparian vegetation",,,,,,,,,,,,adult,M,,"Sweep Netting",,,"United States","New Hampshire",Hillsborough,Brookline,"3 mi SE Brookline, Nissitissit River",,0,,42.74,-71.68,,,,,,,,,,,,,,,,,,"2019-02-27 12:53:26",1928,248,urn:uuid:5e5a4a94-f98a-403d-85d1-39f33f56aac5,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=41513652
41513653,UNHC,UNHC,,PreservedSpecimen,1810c494-cb82-4981-afd7-10d5cd2e1a95,UNHC-00004917,"UCMS_ENT 00040927",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"J.S. Ascher",,,,,,,"D. S. Chandler",,,,1995-07-28,1995,7,28,209,,7/28/95,,"sweep, riparian vegetation",,,,,,,,,,,,adult,M,,"Sweep Netting",,,"United States","New Hampshire",Hillsborough,Brookline,"3 mi SE Brookline, Nissitissit River",,0,,42.74,-71.68,,,,,,,,,,,,,,,,,,"2019-02-27 12:53:26",1929,248,urn:uuid:2883e2dc-9943-47c4-a8b7-11da1b4b5bdc,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=41513653
49478543,AMNH,,,PreservedSpecimen,830bd1ce-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00020220",,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae Robertson, 1897",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States",Massachusetts,"Suffolk Co.","Forest Hills",,,0,,,,,,"42 17 48.0 N, 071 06 45 W",,,,,,,,,,,,,,,"2021-02-21 08:59:32",830bd1ce-d8e1-11e2-99a2-0026552be7ea,274,urn:uuid:af179f2b-440e-4c3e-8bd0-2a109408b137,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49478543
49481760,AMNH,,,PreservedSpecimen,830bd138-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00020219",,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae Robertson, 1897",,,,,,,,,,,,,,"L. Richardson",,,,2005-07-28,2005,7,28,209,,7/28/2005,,,,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States",Vermont,"Addison Co.",,"Dead Creek WMA, Addison",,0,,,,,,"44 05 40 N, 073 11 24 W",,,,,,44,,,,,,,,,"2021-02-21 08:59:32",830bd138-d8e1-11e2-99a2-0026552be7ea,274,urn:uuid:eba9b01b-629c-4e5b-a9ec-6be0518cde35,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49481760
49517912,AMNH,,,PreservedSpecimen,830bc88c-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00020204",,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae Robertson, 1897",,,,,,,,,,,,,,"J. S. Ascher",,,,2000-08-05,2000,8,5,218,,8/5/2000,,,,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Oswego Co.",,"Selkirk Shores",,0,,,,,,"43 33 26.0 N, 076 12 16.0 W",,,,,,85,,,,,,,,,"2021-02-21 08:59:32",830bc88c-d8e1-11e2-99a2-0026552be7ea,274,urn:uuid:9533376f-fefe-4ca8-be61-d33d05d737de,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49517912
49517913,AMNH,,,PreservedSpecimen,830bc918-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00020205",,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae Robertson, 1897",,,,,,,,,,,,,,"J. S. Ascher",,,,2000-08-05,2000,8,5,218,,8/5/2000,,,,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Oswego Co.",,"Selkirk Shores",,0,,,,,,"43 33 26.0 N, 076 12 16.0 W",,,,,,85,,,,,,,,,"2021-02-21 08:59:32",830bc918-d8e1-11e2-99a2-0026552be7ea,274,urn:uuid:c6acbf33-22d1-40cb-ae13-20a76ee7b7ae,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49517913
49517914,AMNH,,,PreservedSpecimen,830bc9ae-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00020206",,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae Robertson, 1897",,,,,,,,,,,,,,"J. S. Ascher",,,,2000-08-05,2000,8,5,218,,8/5/2000,,,,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Oswego Co.",,"Selkirk Shores",,0,,,,,,"43 33 26.0 N, 076 12 16.0 W",,,,,,85,,,,,,,,,"2021-02-21 08:59:32",830bc9ae-d8e1-11e2-99a2-0026552be7ea,274,urn:uuid:91991292-4e52-4125-b765-ecbb097fbe95,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49517914
49517915,AMNH,,,PreservedSpecimen,830bca3a-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00020207",,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae Robertson, 1897",,,,,,,,,,,,,,"J. S. Ascher",,,,2000-08-05,2000,8,5,218,,8/5/2000,,,,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Oswego Co.",,"Selkirk Shores",,0,,,,,,"43 33 26.0 N, 076 12 16.0 W",,,,,,85,,,,,,,,,"2021-02-21 08:59:32",830bca3a-d8e1-11e2-99a2-0026552be7ea,274,urn:uuid:560ba88f-4ae8-4ee0-b0ef-b6c7ec14bd87,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49517915
49517916,AMNH,,,PreservedSpecimen,830bcad0-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00020208",,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae Robertson, 1897",,,,,,,,,,,,,,"J. S. Ascher",,,,2000-08-05,2000,8,5,218,,8/5/2000,,,,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Oswego Co.",,"Selkirk Shores",,0,,,,,,"43 33 26.0 N, 076 12 16.0 W",,,,,,85,,,,,,,,,"2021-02-21 08:59:32",830bcad0-d8e1-11e2-99a2-0026552be7ea,274,urn:uuid:cf95ed49-e266-4537-9a85-f9271207c810,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49517916
49517917,AMNH,,,PreservedSpecimen,830bcb66-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00020209",,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae Robertson, 1897",,,,,,,,,,,,,,"J. S. Ascher",,,,2000-08-05,2000,8,5,218,,8/5/2000,,,,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Oswego Co.",,"Selkirk Shores",,0,,,,,,"43 33 26.0 N, 076 12 16.0 W",,,,,,85,,,,,,,,,"2021-02-21 08:59:32",830bcb66-d8e1-11e2-99a2-0026552be7ea,274,urn:uuid:bc76a8e7-c8b5-4a11-8b18-7d50b109069c,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49517917
49517918,AMNH,,,PreservedSpecimen,830bcbf2-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00020210",,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae Robertson, 1897",,,,,,,,,,,,,,"J. S. Ascher",,,,2000-08-05,2000,8,5,218,,8/5/2000,,,,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Oswego Co.",,"Selkirk Shores",,0,,,,,,"43 33 26.0 N, 076 12 16.0 W",,,,,,85,,,,,,,,,"2021-02-21 08:59:32",830bcbf2-d8e1-11e2-99a2-0026552be7ea,274,urn:uuid:9e233210-f8b8-4022-b9ae-ddbfe400afa0,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49517918
49517919,AMNH,,,PreservedSpecimen,830bcc88-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00020211",,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae Robertson, 1897",,,,,,,,,,,,,,"J. S. Ascher",,,,2000-08-05,2000,8,5,218,,8/5/2000,,,,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States","New York","Oswego Co.",,"Selkirk Shores",,0,,,,,,"43 33 26.0 N, 076 12 16.0 W",,,,,,85,,,,,,,,,"2021-02-21 08:59:32",830bcc88-d8e1-11e2-99a2-0026552be7ea,274,urn:uuid:142c5fe3-524d-48c1-accd-e0e60534254f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49517919
49560046,AMNH,,,PreservedSpecimen,830bcd14-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00020212",,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae Robertson, 1897",,,,,,,,,,,,,,"J. S. Ascher & N. Bricker",,,,2006-08-06,2006,8,6,218,,8/6/2006,,,,,,,,,,,,,,,Male,1,Netting,,Pinned,"United States",Connecticut,"Tolland Co.",,"Alex Caisse Spring Park, Mansfield",,0,,,,,,"41 43 28.9 N, 072 12 07.6 W",,,,,,69,,,,,,,,,"2021-02-21 08:59:32",830bcd14-d8e1-11e2-99a2-0026552be7ea,274,urn:uuid:36eb9d4a-a198-43ed-a510-b5ee96fe051e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49560046
49560047,AMNH,,,PreservedSpecimen,830bcdaa-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00020213",,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae Robertson, 1897",,,,,,,,,,,,,,"J. S. Ascher & N. Bricker",,,,2006-08-06,2006,8,6,218,,8/6/2006,,,,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States",Connecticut,"Tolland Co.",,"Alex Caisse Spring Park, Mansfield",,0,,,,,,"41 43 28.9 N, 072 12 07.6 W",,,,,,69,,,,,,,,,"2021-02-21 08:59:32",830bcdaa-d8e1-11e2-99a2-0026552be7ea,274,urn:uuid:25b4f03b-fcae-48eb-a697-ced482cece4f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49560047
49560048,AMNH,,,PreservedSpecimen,830bce36-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00020214",,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae Robertson, 1897",,,,,,,,,,,,,,"J. S. Ascher & N. Bricker",,,,2006-08-06,2006,8,6,218,,8/6/2006,,,,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States",Connecticut,"Tolland Co.",,"Alex Caisse Spring Park, Mansfield",,0,,,,,,"41 43 28.9 N, 072 12 07.6 W",,,,,,69,,,,,,,,,"2021-02-21 08:59:32",830bce36-d8e1-11e2-99a2-0026552be7ea,274,urn:uuid:25269629-6ee2-40cf-ba86-ded8290bccc5,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49560048
49560049,AMNH,,,PreservedSpecimen,830bcef4-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00020215",,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae Robertson, 1897",,,,,,,,,,,,,,"J. S. Ascher & N. Bricker",,,,2006-08-06,2006,8,6,218,,8/6/2006,,,,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States",Connecticut,"Tolland Co.",,"Alex Caisse Spring Park, Mansfield",,0,,,,,,"41 43 28.9 N, 072 12 07.6 W",,,,,,69,,,,,,,,,"2021-02-21 08:59:32",830bcef4-d8e1-11e2-99a2-0026552be7ea,274,urn:uuid:2fd00c25-9e20-4e07-b279-6ba14ab16693,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49560049
49560050,AMNH,,,PreservedSpecimen,830bcf8a-d8e1-11e2-99a2-0026552be7ea,"AMNH_BEE 00020216",,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae Robertson, 1897",,,,,,,,,,,,,,"J. S. Ascher & N. Bricker",,,,2006-08-06,2006,8,6,218,,8/6/2006,,,,,,,,,,,,,,,Female,1,Netting,,Pinned,"United States",Connecticut,"Tolland Co.",,"Alex Caisse Spring Park, Mansfield",,0,,,,,,"41 43 28.9 N, 072 12 07.6 W",,,,,,69,,,,,,,,,"2021-02-21 08:59:32",830bcf8a-d8e1-11e2-99a2-0026552be7ea,274,urn:uuid:7cd799ac-7d73-40ef-ae29-e3b82f35e6bb,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=49560050
