gbifID,date,lat,lon
2814219484,2020-07-08,42.27722,-73.03826
2814240293,2020-07-09,42.06311,-73.00898
2814242088,2020-07-01,44.15159,-77.59041
2814250646,2020-07-02,40.33767,-75.41943
2814250952,2020-07-05,43.50491,-79.96207
2814270904,2020-07-05,35.97515,-78.99015
2814275830,2020-07-07,42.47199,-73.47543
2814284648,2020-07-05,42.86716,-72.57345
2814285844,2020-07-05,45.86511,-66.50325
2814288378,2020-07-03,46.52866,-89.2785
2814290549,2020-07-04,43.04724,-81.28239
2814292217,2020-07-05,45.33878,-75.93639
2814303742,2020-07-03,44.23704,-72.55164
2814307275,2020-07-04,43.93452,-76.8847
2814313515,2020-07-05,44.23581,-76.61022
2814318339,2020-07-04,43.04874,-81.28313
2814324520,2020-07-04,43.63504,-72.53631
2814335604,2020-07-09,39.98735,-79.03481
2814337996,2020-07-06,42.21856,-73.26452
2814339377,2020-07-06,39.27968,-104.65331
2814341936,2020-07-09,44.78745,-93.13116
2814346038,2020-07-03,43.09022,-73.11658
2814352858,2020-07-02,45.28748,-75.6785
2814354277,2020-07-09,45.95983,-66.7032
2814354577,2020-07-04,44.57167,-76.52263
2814358793,2020-07-03,42.8528,-81.12698
2814359232,2020-07-05,44.62818,-73.23499
2814364304,2020-07-04,39.00551,-77.97966
2814365004,2020-07-06,43.74287,-92.30674
2814379142,2020-07-07,44.24485,-73.99745
2814379935,2020-07-01,45.28447,-75.85916
2814382301,2020-07-03,42.44022,-78.87981
2814388644,2020-07-07,43.57672,-73.38392
2814389458,2020-07-09,41.00098,-74.91682
2814390972,2020-07-09,42.6631,-73.80637
2814394453,2020-07-05,41.935,-88.76022
2814394964,2020-07-09,46.83294,-92.03801
2814396080,2020-07-04,41.73549,-73.16218
2814400141,2020-07-07,41.27167,-82.23229
2814404896,2020-07-07,40.67253,-74.32584
2814406458,2020-07-01,43.21877,-81.89751
2814410230,2020-07-09,43.30668,-80.96734
2814412622,2020-07-09,41.0916,-74.17865
2814412725,2020-07-09,46.73073,-71.4374
2814414738,2020-07-02,42.68028,-73.76566
2814433624,2020-07-09,42.92628,-88.03118
2814434720,2020-07-02,42.27002,-72.59365
2814437783,2020-07-04,36.04414,-82.65214
2814443860,2020-07-01,44.89191,-75.41488
2814447024,2020-07-03,45.4461,-75.64194
2814448674,2020-07-02,42.6794,-72.97955
2814449407,2020-07-08,41.01496,-85.30152
2814451270,2020-07-04,41.98424,-73.35247
2814462343,2020-07-02,44.89986,-93.19586
2814462912,2020-07-07,41.99586,-87.7673
2814465900,2020-07-07,45.45361,-73.55254
2814467942,2020-07-02,42.15002,-87.7859
2814469118,2020-07-07,44.45142,-92.92629
2814474021,2020-07-07,42.3913,-72.88006
2814475303,2020-07-04,38.95477,-77.9987
2814476329,2020-07-07,42.03302,-86.25954
2818499836,2020-07-08,43.07264,-89.48736
2818503161,2020-07-13,46.31105,-72.57058
2818506921,2020-07-11,42.38308,-84.05461
2818508569,2020-07-07,44.06042,-73.27931
2818509100,2020-07-12,43.23259,-77.67498
2818509890,2020-07-11,44.36662,-72.96996
2818510042,2020-07-12,42.00127,-87.77659
2818516844,2020-07-11,41.17646,-81.64694
2818517554,2020-07-07,44.45147,-92.9261
