gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2826361850	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86257915/original.jpg?1595635484	https://www.inaturalist.org/photos/86257915					2020-07-23T00:00:00Z	jorobertson1		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jorobertson1
2826361850	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86257906/original.jpg?1595635480	https://www.inaturalist.org/photos/86257906					2020-07-23T00:00:00Z	jorobertson1		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jorobertson1
2826361850	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86257910/original.jpg?1595635482	https://www.inaturalist.org/photos/86257910					2020-07-23T00:00:00Z	jorobertson1		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jorobertson1
2826360598	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/82320950/original.jpg?1593789081	https://www.inaturalist.org/photos/82320950					2020-07-03T14:36:54Z	bkrangers		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bkrangers
2826359374	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/45978469/original.jpg?1563995460	https://www.inaturalist.org/photos/45978469					2019-07-24T19:09:09Z	Chris Martone		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chris Martone
2826354608	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/83494680/original.jpg?1594335266	https://www.inaturalist.org/photos/83494680					2020-07-09T13:49:09Z	anna1b		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	anna1b
2826350302	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/418246/original.jpg?1374030691	http://www.inaturalist.org/photos/418246					2013-07-16T16:55:24Z	Spencer Hardy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Spencer Hardy
2826349706	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85339390/original.jpeg?1595192062	https://www.inaturalist.org/photos/85339390					2020-07-19T23:43:36Z	Chase G. Mayers		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Chase G. Mayers
2826349706	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85339429/original.jpeg?1595192076	https://www.inaturalist.org/photos/85339429					2020-07-19T23:43:44Z	Chase G. Mayers		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Chase G. Mayers
2826349706	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/85339409/original.jpeg?1595192069	https://www.inaturalist.org/photos/85339409					2020-07-19T23:43:41Z	Chase G. Mayers		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Chase G. Mayers
2826349611	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/82596663/original.jpg?1593910764	https://www.inaturalist.org/photos/82596663					2020-07-04T22:36:09Z	K Ag		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	K Ag
2826348394	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86837448/original.jpeg?1595887173	https://www.inaturalist.org/photos/86837448					2020-07-23T22:31:58Z	Sequoia Sempervirens		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sequoia Sempervirens
2826348394	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86837500/original.jpeg?1595887194	https://www.inaturalist.org/photos/86837500					2020-07-23T22:32:18Z	Sequoia Sempervirens		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sequoia Sempervirens
2826348394	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86837469/original.jpeg?1595887180	https://www.inaturalist.org/photos/86837469					2020-07-23T22:32:03Z	Sequoia Sempervirens		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sequoia Sempervirens
2826348394	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86837488/original.jpeg?1595887187	https://www.inaturalist.org/photos/86837488					2020-07-23T22:32:07Z	Sequoia Sempervirens		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sequoia Sempervirens
2826348394	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86837426/original.jpeg?1595887165	https://www.inaturalist.org/photos/86837426					2020-07-23T22:31:46Z	Sequoia Sempervirens		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sequoia Sempervirens
2826346734	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/87214832/original.jpeg?1596072901	https://www.inaturalist.org/photos/87214832					2020-07-29T20:51:12Z	Owen Strickland		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Owen Strickland
2826346239	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/87865000/original.jpeg?1596395997	https://www.inaturalist.org/photos/87865000					2020-08-02T18:24:53Z	Lynn Harper		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Lynn Harper
2826335994	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/87481093/original.jpg?1596223127	https://www.inaturalist.org/photos/87481093					2020-07-31T18:12:58Z	linkmdavis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	linkmdavis
2826335994	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/87481113/original.jpg?1596223132	https://www.inaturalist.org/photos/87481113					2020-07-31T18:13:08Z	linkmdavis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	linkmdavis
2826328905	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/87367981/original.jpg?1596152347	https://www.inaturalist.org/photos/87367981					2020-07-19T15:19:00Z	peternolan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	peternolan
2826314246	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/86705988/original.jpeg?1595824384	https://www.inaturalist.org/photos/86705988					2020-07-26T17:32:56Z	Mike Leveille		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mike Leveille
2826304628	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/84041989/original.jpeg?1594585224	https://www.inaturalist.org/photos/84041989					2020-06-28T16:00:52Z	tsnb0634		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tsnb0634
2826304628	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/84042210/original.jpeg?1594585277	https://www.inaturalist.org/photos/84042210					2020-06-28T16:00:56Z	tsnb0634		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tsnb0634
