id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,associatedOccurrences,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
14320594,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:ab3a5038-8e50-41f9-9171-c172cc214815,"YPM ENT 703980",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Russell B. Miller",,1985-07-12,1985,7,12,193,,1985-7-12,"ENT number 703980; lot count 1",,,,,"{ ""solr_long_lat"": ""-72.52361,42.38028"" }",,,,,,,1,,,,"United States",Massachusetts,"Hampshire County",,"Amherst, edge of Lawrence Swamp",,42.38028,-72.52361,WGS84,,,,"digital resource",GEOLocate,,"GeoLocate (L. Gall, Nov 2009): AMHERST (Precision:low)",,,,,,,,en,,"2020-02-04 23:18:39",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:6613d61f-83b8-4155-8ebd-41875f5e9246,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14320594
14320909,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:aba76cb6-6759-47bf-bd67-8c339fb20087,"YPM ENT 705804",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Russell B. Miller",,1985-07-12,1985,7,12,193,,1985-7-12,"ENT number 705804; lot count 1",,,,,"{ ""solr_long_lat"": ""-72.52361,42.38028"" }",,,,,,,1,,,,"United States",Massachusetts,"Hampshire County",,"Amherst, edge of Lawrence Swamp",,42.38028,-72.52361,WGS84,,,,"digital resource",GEOLocate,,"GeoLocate (L. Gall, Nov 2009): AMHERST (Precision:low)",,,,,,,,en,,"2020-02-04 23:18:39",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:2b7ab980-0159-45ad-b584-6263271c21ed,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14320909
14325530,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:b22eb00c-3c3c-451f-8228-1baae3b2d48a,"YPM ENT 703985",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Russell B. Miller",,1984-07-19,1984,7,19,201,,1984-7-19,"ENT number 703985; lot count 1",,,,,"{ ""solr_long_lat"": ""-72.52722,42.27083"" }",,,,,,,1,,,,"United States",Massachusetts,"Hampshire County",,"Granby, edge of Porter Swamp",,42.27083,-72.52722,WGS84,,,,"digital resource",GEOLocate,,"GeoLocate (L. Gall, Nov 2009): PORTER_SWAMP (Precision:low)",,,,,,,,en,,"2020-02-04 23:18:39",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:f984fb8b-7fcb-4d6b-bc1c-20e808c84ebd,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14325530
14325972,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:b2dbde28-bc2a-4be0-a8ba-82d02bbc8b5d,"YPM ENT 703972",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Russell B. Miller",,1984-07-19,1984,7,19,201,,1984-7-19,"ENT number 703972; lot count 1",,,,,"{ ""solr_long_lat"": ""-72.52722,42.27083"" }",,,,,,,1,,,,"United States",Massachusetts,"Hampshire County",,"Granby, edge of Porter Swamp",,42.27083,-72.52722,WGS84,,,,"digital resource",GEOLocate,,"GeoLocate (L. Gall, Nov 2009): PORTER_SWAMP (Precision:low)",,,,,,,,en,,"2020-02-04 23:18:39",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:d32a10d5-ca66-4d22-aa35-d31cf9143819,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14325972
14327586,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:b51888b4-77fa-408f-bf59-f3a70c7c01b3,"YPM ENT 703658",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Russell B. Miller",,1984-07-19,1984,7,19,201,,1984-7-19,"ENT number 703658; lot count 1",,,,,"{ ""solr_long_lat"": ""-72.52722,42.27083"" }",,,,,,,1,,,,"United States",Massachusetts,"Hampshire County",,"Granby, edge of Porter Swamp",,42.27083,-72.52722,WGS84,,,,"digital resource",GEOLocate,,"GeoLocate (L. Gall, Nov 2009): PORTER_SWAMP (Precision:low)",,,,,,,,en,,"2020-02-04 23:18:39",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:508f75f0-53e3-44c9-8eab-3d9066908123,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14327586
14334901,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:bf73458a-877f-44af-830d-a48cbb51ef9b,"YPM ENT 703739",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Russell B. Miller",,1984-07-19,1984,7,19,201,,1984-7-19,"ENT number 703739; lot count 1",,,,,"{ ""solr_long_lat"": ""-72.52722,42.27083"" }",,,,,,,1,,,,"United States",Massachusetts,"Hampshire County",,"Granby, edge of Porter Swamp",,42.27083,-72.52722,WGS84,,,,"digital resource",GEOLocate,,"GeoLocate (L. Gall, Nov 2009): PORTER_SWAMP (Precision:low)",,,,,,,,en,,"2020-02-04 23:18:39",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:0d20f26b-b251-4839-bcd2-e44186592504,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14334901
14356429,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:dd4f890e-1e3d-4a2c-91f4-024590a6f6c7,"YPM ENT 705800",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Russell B. Miller",,1985-07-12,1985,7,12,193,,1985-7-12,"ENT number 705800; lot count 1",,,,,"{ ""solr_long_lat"": ""-72.52361,42.38028"" }",,,,,,,1,,,,"United States",Massachusetts,"Hampshire County",,"Amherst, edge of Lawrence Swamp",,42.38028,-72.52361,WGS84,,,,"digital resource",GEOLocate,,"GeoLocate (L. Gall, Nov 2009): AMHERST (Precision:low)",,,,,,,,en,,"2020-02-04 23:18:39",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:c7544608-4205-4659-8b97-48444d1d69b9,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14356429
14380922,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:ffe84d5a-47de-4357-a624-667f726d59f2,"YPM ENT 703959",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Russell B. Miller",,1984-07-19,1984,7,19,201,,1984-7-19,"ENT number 703959; lot count 1",,,,,"{ ""solr_long_lat"": ""-72.52722,42.27083"" }",,,,,,,1,,,,"United States",Massachusetts,"Hampshire County",,"Granby, edge of Porter Swamp",,42.27083,-72.52722,WGS84,,,,"digital resource",GEOLocate,,"GeoLocate (L. Gall, Nov 2009): PORTER_SWAMP (Precision:low)",,,,,,,,en,,"2020-02-04 23:18:39",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:222642ab-99d8-4a2f-9283-e2e5bcbb1328,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14380922
19336076,MSU,MSUC,,15cdb244-b82d-4798-af5e-ef7bc138f233,PreservedSpecimen,472a7104-6ad2-4d58-8a18-c2a116d19b22,MSUC_ARC_153149,d3d75983-402e-11e4-828d-00ffb03b4b0e,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinned,USA,Michigan,,,,,,,,,,,,,,,,,,,,,,,,"2016-01-31 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,"Department of Entomology, MSU",,urn:uuid:472a7104-6ad2-4d58-8a18-c2a116d19b22,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=19336076
18325251,FMNH,Insects,FMNH,0f3b469c-840d-4561-a28f-ed0d050b4fbe,PreservedSpecimen,21e17e06-0033-486b-a694-a7c805d9ba9e,"FMNHINS 0003 187 443",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda (Provancher, 1882)",,,,,,,"G I. Stage",1969,,,,,,"J. Pearson",,1931-07-26,1931,7,26,26,26,1931-7-26,,,,,,,,,,,"adult female","adult female",2,,,,"United States of America (the)",Illinois,Cook,,Matteson,,41.509709,-87.741769,,,,,GeoLocate,,,,,,,,,,,en,,"2020-07-22 12:40:34",http://creativecommons.org/licenses/by-nc/3.0/,"Copyright © 2015 The Field Museum of Natural History",http://fieldmuseum.org/about/copyright-information,urn:uuid:5c1edbef-bdc6-45bd-8c8a-6e47dc9b014e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=18325251
18325252,FMNH,Insects,FMNH,0f3b469c-840d-4561-a28f-ed0d050b4fbe,PreservedSpecimen,57d1cf76-a791-453a-972c-9eff9a52d32c,"FMNHINS 0003 187 444",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda (Provancher, 1882)",,,,,,,"G I. Stage",1969,,,,,,"A. B. Wolcott",,2012-07-07,2012,7,7,7,7,2012-7-7,,,,,,,,,,,unknown,unknown,3,,,,"United States of America (the)",Illinois,,,Eggers,,,,,,,,,,,,,,,,,,,en,,"2020-07-21 14:15:20",http://creativecommons.org/licenses/by-nc/3.0/,"Copyright © 2015 The Field Museum of Natural History",http://fieldmuseum.org/about/copyright-information,urn:uuid:6ef9dc50-5958-4e2d-9a0a-d85d5de340c5,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=18325252
48488723,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 405860",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,1967-06-25,1967,6,25,176,,1967-6-25,,,,,,,,,,,,,,,,,U.S.A.,Wisconsin,Iowa,,Arena,,43.16556,-89.91278,,10000,"43.16556, -89.91278",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:062a39bb-cc91-4209-b143-7dc1d8671b34,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488723
48488724,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 309299",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,1917-07-10,1917,7,10,191,,1917-7-10,,,,,,,,,,,,,,,,,U.S.A.,Illinois,Carroll,,Savanna,,42.09606,-90.16255,,10000,"42.09606, -90.16255",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ef3ef022-71bd-4f15-af7e-1fb8e7d4c3a6,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488724
48488725,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 309300",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,1917-07-10,1917,7,10,191,,1917-7-10,,,,,,,,,,,,,,,,,U.S.A.,Illinois,Carroll,,Savanna,,42.09606,-90.16255,,10000,"42.09606, -90.16255",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ff43cd89-a11e-4761-8baa-31e4fe1914bd,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488725
48488726,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 309301",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,1917-07-10,1917,7,10,191,,1917-7-10,,,,,,,,,,,,,,,,,U.S.A.,Illinois,Carroll,,Savanna,,42.09606,-90.16255,,10000,"42.09606, -90.16255",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c3b0ae31-9929-47a2-9703-9f26facfc5b7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488726
48488727,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 309302",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,1917-07-09,1917,7,9,190,,1917-7-9,,,,,,,,,,,,,,,,,U.S.A.,Illinois,Carroll,,Savanna,,42.09606,-90.16255,,10000,"42.09606, -90.16255",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5b2b1821-9cc7-4d47-b5cb-a1b7f35bf21e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488727
48488728,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 179625",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,1894-05-15,1894,5,15,135,,1894-5-15,,,,,,,,,,,,,,,,,U.S.A.,Illinois,Macoupin,,Carlinville,,39.27972,-89.88167,,10000,"39.27972, -89.88167",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:9e7df9a6-0374-4652-be25-4f4e36466f75,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488728
48488729,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 309303",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,1917-07-07,1917,7,7,188,,1917-7-7,,,,,,,,,,,,,,,,,U.S.A.,Illinois,"Jo Daviess",,Elizabeth,,42.31778,-90.22139,,10000,"42.31778, -90.22139",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a6571ba0-94ad-4e1f-b725-def7ba486093,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488729
48488730,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 179626",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S.A.,Michigan,,,,,44.25,-85.5,,1000000,"44.25, -85.5",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:338bcb03-01ee-4f5d-afc8-1b1386fba86f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488730
48488731,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 309304",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,1917-07-07,1917,7,7,188,,1917-7-7,,,,,,,,,,,,,,,,,U.S.A.,Illinois,"Jo Daviess",,Elizabeth,,42.31778,-90.22139,,10000,"42.31778, -90.22139",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6996e90a-0db7-452a-9dd9-968284c15fee,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488731
48488732,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 309305",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,1919-06-22,1919,6,22,173,,1919-6-22,,,,,,,,,,,,,,,,,U.S.A.,Massachusetts,Middlesex,,Framingham,,42.27917,-71.41667,,10000,"42.27917, -71.41667",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:56b8a8e7-050d-4067-92a3-43ccfd50d273,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488732
48488733,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 405861",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,"D. Yanega",,,,,,,,,1978-06-26,1978,6,26,177,,1978-6-26,,,,,,,,,,,,,,,,,U.S.A.,Maine,Penobscot,,Orono,,44.88306,-68.6725,,10000,"44.88306, -68.6725",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:41a1fbb9-afa9-4f83-9ccf-7e70b67fa148,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488733
48488734,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 309306",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,1919-06-22,1919,6,22,173,,1919-6-22,,,,,,,,,,,,,,,,,U.S.A.,Massachusetts,Middlesex,,Framingham,,42.27917,-71.41667,,10000,"42.27917, -71.41667",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5e0b643f-7fd0-4c2a-833e-3eb24c7f81f0,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488734
48488735,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 309307",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,1919-06-22,1919,6,22,173,,1919-6-22,,,,,,,,,,,,,,,,,U.S.A.,Massachusetts,Middlesex,,Framingham,,42.27917,-71.41667,,10000,"42.27917, -71.41667",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7fa06064-248c-4412-9ca2-d2b414508e33,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488735
48488736,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 309289",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,1917-07-10,1917,7,10,191,,1917-7-10,,,,,,,,,,,,,,,,,U.S.A.,Illinois,Carroll,,Savanna,,42.09606,-90.16255,,10000,"42.09606, -90.16255",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2dc081c2-2759-4403-873f-8663fdc0604f,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488736
48488737,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 309308",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,1919-06-22,1919,6,22,173,,1919-6-22,,,,,,,,,,,,,,,,,U.S.A.,Massachusetts,Middlesex,,Framingham,,42.27917,-71.41667,,10000,"42.27917, -71.41667",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3a0754b6-ea77-4486-b651-5386a409ad6c,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488737
48488738,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 405862",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,"D. Yanega",,,,,,,,,1917-07-10,1917,7,10,191,,1917-7-10,,,,,,,,,,,,,,,,,U.S.A.,Illinois,Carroll,,Savanna,,42.09606,-90.16255,,10000,"42.09606, -90.16255",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c4f13a1d-b414-43aa-af13-eabcec685d80,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488738
48488739,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 309290",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,1917-07-10,1917,7,10,191,,1917-7-10,,,,,,,,,,,,,,,,,U.S.A.,Illinois,Carroll,,Savanna,,42.09606,-90.16255,,10000,"42.09606, -90.16255",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:17c44497-edff-43d2-b063-68395b46d2e9,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488739
48488740,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 309291",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,1917-07-10,1917,7,10,191,,1917-7-10,,,,,,,,,,,,,,,,,U.S.A.,Illinois,Carroll,,Savanna,,42.09606,-90.16255,,10000,"42.09606, -90.16255",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6a07e547-3a8e-472d-8574-c52ece251d20,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488740
48488741,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 309309",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,"C. Rasmussen",,,,,,,,,1919-06-22,1919,6,22,173,,1919-6-22,,,,,,,,,,,,,,,,,U.S.A.,Massachusetts,Middlesex,,Framingham,,42.27917,-71.41667,,10000,"42.27917, -71.41667",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ad17c910-aee2-4dda-8736-ecaab8d3157d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488741
48488742,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 405863",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7eb2691c-f971-4f94-b83e-bf3285f38464,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488742
48488743,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 309292",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,1917-07-10,1917,7,10,191,,1917-7-10,,,,,,,,,,,,,,,,,U.S.A.,Illinois,Carroll,,Savanna,,42.09606,-90.16255,,10000,"42.09606, -90.16255",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3c447c3e-d70d-4be4-8165-35bf844acc88,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488743
48488744,INHS,"Insect Collection",,d93d943b-2390-4e2c-9050-11a9ec9a2a96,"Preserved Specimen",,"Insect Collection 309310",,Animalia,Arthropoda,Insecta,Hymenoptera,Melittidae,"Macropis nuda",188621,"(Provancher, 1882)",Macropis,nuda,,,,,,,,,,,,1892-07-26,1892,7,26,208,,1892-7-26,,,,,,,,,,,,,,,,,U.S.A.,Illinois,Carroll,,Savanna,,42.09606,-90.16255,,10000,"42.09606, -90.16255",,,,,,,,,,,,,,,"2021-01-24 09:28:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:4acc9201-d64a-477c-a951-5603b858b965,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48488744
